STD,Year,State,County,State FIPS,County FIPS,Rate,Rate Category
Chlamydia,2021,Missouri,Sullivan County,29,211,202,1–208
Chlamydia,2021,Missouri,Taney County,29,213,243,209–305
Chlamydia,2021,Missouri,Texas County,29,215,188,1–208
Chlamydia,2021,Missouri,Vernon County,29,217,296,209–305
Chlamydia,2021,Missouri,Warren County,29,219,255,209–305
Chlamydia,2021,Missouri,Washington County,29,221,260,209–305
Chlamydia,2021,Missouri,Wayne County,29,223,119,1–208
Chlamydia,2021,Missouri,Webster County,29,225,189,1–208
Chlamydia,2021,Missouri,Worth County,29,227,303,209–305
Chlamydia,2021,Missouri,Wright County,29,229,167,1–208
Chlamydia,2021,Missouri,St. Louis city,29,510,"1,246","490–3,468"
Chlamydia,2021,Montana,Beaverhead County,30,001,315,306–489
Chlamydia,2021,Montana,Big Horn County,30,003,"1,297","490–3,468"
Chlamydia,2021,Montana,Blaine County,30,005,573,"490–3,468"
Chlamydia,2021,Montana,Broadwater County,30,007,96,1–208
Chlamydia,2021,Montana,Carbon County,30,009,111,1–208
Chlamydia,2021,Montana,Carter County,30,011,70,1–208
Chlamydia,2021,Montana,Cascade County,30,013,375,306–489
Chlamydia,2021,Montana,Chouteau County,30,015,135,1–208
Chlamydia,2021,Montana,Custer County,30,017,386,306–489
Chlamydia,2021,Montana,Daniels County,30,019,119,1–208
Chlamydia,2021,Montana,Dawson County,30,021,191,1–208
Chlamydia,2021,Montana,Deer Lodge County,30,023,221,209–305
Chlamydia,2021,Montana,Fallon County,30,025,133,1–208
Chlamydia,2021,Montana,Fergus County,30,027,284,209–305
Chlamydia,2021,Montana,Flathead County,30,029,221,209–305
Chlamydia,2021,Montana,Gallatin County,30,031,472,306–489
Chlamydia,2021,Montana,Garfield County,30,033,83,1–208
Chlamydia,2021,Montana,Glacier County,30,035,856,"490–3,468"
Chlamydia,2021,Montana,Golden Valley County,30,037,120,1–208
Chlamydia,2021,Montana,Granite County,30,039,120,1–208
Chlamydia,2021,Montana,Hill County,30,041,797,"490–3,468"
Chlamydia,2021,Montana,Jefferson County,30,043,192,1–208
Chlamydia,2021,Montana,Judith Basin County,30,045,49,1–208
Chlamydia,2021,Montana,Lake County,30,047,537,"490–3,468"
Chlamydia,2021,Montana,Lewis and Clark County,30,049,244,209–305
Chlamydia,2021,Montana,Liberty County,30,051,0,0
Chlamydia,2021,Montana,Lincoln County,30,053,185,1–208
Chlamydia,2021,Montana,McCone County,30,055,58,1–208
Chlamydia,2021,Montana,Madison County,30,057,112,1–208
Chlamydia,2021,Montana,Meagher County,30,059,204,1–208
Chlamydia,2021,Montana,Mineral County,30,061,82,1–208
Chlamydia,2021,Montana,Missoula County,30,063,397,306–489
Chlamydia,2021,Montana,Musselshell County,30,065,143,1–208
Chlamydia,2021,Montana,Park County,30,067,86,1–208
Chlamydia,2021,Montana,Petroleum County,30,069,0,0
Chlamydia,2021,Montana,Phillips County,30,071,239,209–305
Chlamydia,2021,Montana,Pondera County,30,073,334,306–489
Chlamydia,2021,Montana,Powder River County,30,075,176,1–208
Chlamydia,2021,Montana,Powell County,30,077,457,306–489
Chlamydia,2021,Montana,Prairie County,30,079,0,0
Chlamydia,2021,Montana,Ravalli County,30,081,148,1–208
Chlamydia,2021,Montana,Richland County,30,083,248,209–305
Chlamydia,2021,Montana,Roosevelt County,30,085,"1,174","490–3,468"
Chlamydia,2021,Montana,Rosebud County,30,087,923,"490–3,468"
Chlamydia,2021,Montana,Sanders County,30,089,116,1–208
Chlamydia,2021,Montana,Sheridan County,30,091,0,0
Chlamydia,2021,Montana,Silver Bow County,30,093,407,306–489
Chlamydia,2021,Montana,Stillwater County,30,095,166,1–208
Chlamydia,2021,Montana,Sweet Grass County,30,097,134,1–208
Chlamydia,2021,Montana,Teton County,30,099,48,1–208
Chlamydia,2021,Montana,Toole County,30,101,140,1–208
Chlamydia,2021,Montana,Treasure County,30,103,0,0
Chlamydia,2021,Montana,Valley County,30,105,119,1–208
Chlamydia,2021,Montana,Wheatland County,30,107,194,1–208
Chlamydia,2021,Montana,Wibaux County,30,109,214,209–305
Chlamydia,2021,Montana,Yellowstone County,30,111,443,306–489
Chlamydia,2021,Nebraska,Adams County,31,001,374,306–489
Chlamydia,2021,Nebraska,Antelope County,31,003,32,1–208
Chlamydia,2021,Nebraska,Arthur County,31,005,0,0
Chlamydia,2021,Nebraska,Banner County,31,007,867,"490–3,468"
Chlamydia,2021,Nebraska,Blaine County,31,009,0,0
Chlamydia,2021,Nebraska,Boone County,31,011,130,1–208
Chlamydia,2021,Nebraska,Box Butte County,31,013,377,306–489
Chlamydia,2021,Nebraska,Boyd County,31,015,56,1–208
Chlamydia,2021,Nebraska,Brown County,31,017,69,1–208
Chlamydia,2021,Nebraska,Buffalo County,31,019,409,306–489
Chlamydia,2021,Nebraska,Burt County,31,021,298,209–305
Chlamydia,2021,Nebraska,Butler County,31,023,166,1–208
Chlamydia,2021,Nebraska,Cass County,31,025,174,1–208
Chlamydia,2021,Nebraska,Cedar County,31,027,48,1–208
Chlamydia,2021,Nebraska,Chase County,31,029,78,1–208
Chlamydia,2021,Nebraska,Cherry County,31,031,202,1–208
Chlamydia,2021,Nebraska,Cheyenne County,31,033,147,1–208
Chlamydia,2021,Nebraska,Clay County,31,035,263,209–305
Chlamydia,2021,Nebraska,Colfax County,31,037,267,209–305
Chlamydia,2021,Nebraska,Cuming County,31,039,245,209–305
Chlamydia,2021,Nebraska,Custer County,31,041,76,1–208
Chlamydia,2021,Nebraska,Dakota County,31,043,631,"490–3,468"
Chlamydia,2021,Nebraska,Dawes County,31,045,650,"490–3,468"
Chlamydia,2021,Nebraska,Dawson County,31,047,372,306–489
Chlamydia,2021,Nebraska,Deuel County,31,049,0,0
Chlamydia,2021,Nebraska,Dixon County,31,051,216,209–305
Chlamydia,2021,Nebraska,Dodge County,31,053,477,306–489
Chlamydia,2021,Nebraska,Douglas County,31,055,653,"490–3,468"
Chlamydia,2021,Nebraska,Dundy County,31,057,122,1–208
Chlamydia,2021,Nebraska,Fillmore County,31,059,90,1–208
Chlamydia,2021,Nebraska,Franklin County,31,061,172,1–208
Chlamydia,2021,Nebraska,Frontier County,31,063,78,1–208
Chlamydia,2021,Nebraska,Furnas County,31,065,87,1–208
Chlamydia,2021,Nebraska,Gage County,31,067,185,1–208
Chlamydia,2021,Nebraska,Garden County,31,069,54,1–208
Chlamydia,2021,Nebraska,Garfield County,31,071,109,1–208
Chlamydia,2021,Nebraska,Gosper County,31,073,55,1–208
Chlamydia,2021,Nebraska,Grant County,31,075,0,0
Chlamydia,2021,Nebraska,Greeley County,31,077,0,0
Chlamydia,2021,Nebraska,Hall County,31,079,520,"490–3,468"
Chlamydia,2021,Nebraska,Hamilton County,31,081,85,1–208
Chlamydia,2021,Nebraska,Harlan County,31,083,32,1–208
Chlamydia,2021,Nebraska,Hayes County,31,085,0,0
Chlamydia,2021,Nebraska,Hitchcock County,31,087,0,0
Chlamydia,2021,Nebraska,Holt County,31,089,149,1–208
Chlamydia,2021,Nebraska,Hooker County,31,091,136,1–208
Chlamydia,2021,Nebraska,Howard County,31,093,153,1–208
Chlamydia,2021,Nebraska,Jefferson County,31,095,181,1–208
Chlamydia,2021,Nebraska,Johnson County,31,097,245,209–305
Chlamydia,2021,Nebraska,Kearney County,31,099,105,1–208
Chlamydia,2021,Nebraska,Keith County,31,101,97,1–208
Chlamydia,2021,Nebraska,Keya Paha County,31,103,127,1–208
Chlamydia,2021,Nebraska,Kimball County,31,105,147,1–208
Chlamydia,2021,Nebraska,Knox County,31,107,119,1–208
Chlamydia,2021,Nebraska,Lancaster County,31,109,536,"490–3,468"
Chlamydia,2021,Nebraska,Lincoln County,31,111,305,209–305
Chlamydia,2021,Nebraska,Logan County,31,113,291,209–305
Chlamydia,2021,Nebraska,Loup County,31,115,166,1–208
Chlamydia,2021,Nebraska,McPherson County,31,117,528,"490–3,468"
Chlamydia,2021,Nebraska,Madison County,31,119,354,306–489
Chlamydia,2021,Nebraska,Merrick County,31,121,104,1–208
Chlamydia,2021,Nebraska,Morrill County,31,123,262,209–305
Chlamydia,2021,Nebraska,Nance County,31,125,88,1–208
Chlamydia,2021,Nebraska,Nemaha County,31,127,354,306–489
Chlamydia,2021,Nebraska,Nuckolls County,31,129,148,1–208
Chlamydia,2021,Nebraska,Otoe County,31,131,282,209–305
Chlamydia,2021,Nebraska,Pawnee County,31,133,118,1–208
Chlamydia,2021,Nebraska,Perkins County,31,135,71,1–208
Chlamydia,2021,Nebraska,Phelps County,31,137,213,209–305
Chlamydia,2021,Nebraska,Pierce County,31,139,55,1–208
Chlamydia,2021,Nebraska,Platte County,31,141,260,209–305
Chlamydia,2021,Nebraska,Polk County,31,143,193,1–208
Chlamydia,2021,Nebraska,Red Willow County,31,145,245,209–305
Chlamydia,2021,Nebraska,Richardson County,31,147,180,1–208
Chlamydia,2021,Nebraska,Rock County,31,149,79,1–208
Chlamydia,2021,Nebraska,Saline County,31,151,275,209–305
Chlamydia,2021,Nebraska,Sarpy County,31,153,407,306–489
Chlamydia,2021,Nebraska,Saunders County,31,155,162,1–208
Chlamydia,2021,Nebraska,Scotts Bluff County,31,157,534,"490–3,468"
Chlamydia,2021,Nebraska,Seward County,31,159,176,1–208
Chlamydia,2021,Nebraska,Sheridan County,31,161,236,209–305
Chlamydia,2021,Nebraska,Sherman County,31,163,270,209–305
Chlamydia,2021,Nebraska,Sioux County,31,165,87,1–208
Chlamydia,2021,Nebraska,Stanton County,31,167,86,1–208
Chlamydia,2021,Nebraska,Thayer County,31,169,163,1–208
Chlamydia,2021,Nebraska,Thomas County,31,171,0,0
Chlamydia,2021,Nebraska,Thurston County,31,173,"1,435","490–3,468"
Chlamydia,2021,Nebraska,Valley County,31,175,74,1–208
Chlamydia,2021,Nebraska,Washington County,31,177,191,1–208
Chlamydia,2021,Nebraska,Wayne County,31,179,348,306–489
Chlamydia,2021,Nebraska,Webster County,31,181,88,1–208
Chlamydia,2021,Nebraska,Wheeler County,31,183,126,1–208
Chlamydia,2021,Nebraska,York County,31,185,225,209–305
Chlamydia,2021,Nevada,Churchill County,32,001,513,"490–3,468"
Chlamydia,2021,Nevada,Clark County,32,003,564,"490–3,468"
Chlamydia,2021,Nevada,Douglas County,32,005,193,1–208
Chlamydia,2021,Nevada,Elko County,32,007,271,209–305
Chlamydia,2021,Nevada,Esmeralda County,32,009,0,0
Chlamydia,2021,Nevada,Eureka County,32,011,0,0
Chlamydia,2021,Nevada,Humboldt County,32,013,198,1–208
Chlamydia,2021,Nevada,Lander County,32,015,397,306–489
Chlamydia,2021,Nevada,Lincoln County,32,017,22,1–208
Chlamydia,2021,Nevada,Lyon County,32,019,317,306–489
Chlamydia,2021,Nevada,Mineral County,32,021,414,306–489
Chlamydia,2021,Nevada,Nye County,32,023,148,1–208
Chlamydia,2021,Nevada,Pershing County,32,027,119,1–208
Chlamydia,2021,Nevada,Storey County,32,029,72,1–208
Chlamydia,2021,Nevada,Washoe County,32,031,497,"490–3,468"
Chlamydia,2021,Nevada,White Pine County,32,033,272,209–305
Chlamydia,2021,Nevada,Carson City,32,510,356,306–489
Chlamydia,2021,New Hampshire,Belknap County,33,001,175,1–208
Chlamydia,2021,New Hampshire,Carroll County,33,003,111,1–208
Chlamydia,2021,New Hampshire,Cheshire County,33,005,222,209–305
Chlamydia,2021,New Hampshire,Coos County,33,007,86,1–208
Chlamydia,2021,New Hampshire,Grafton County,33,009,169,1–208
Chlamydia,2021,New Hampshire,Hillsborough County,33,011,274,209–305
Chlamydia,2021,New Hampshire,Merrimack County,33,013,196,1–208
Chlamydia,2021,New Hampshire,Rockingham County,33,015,182,1–208
Chlamydia,2021,New Hampshire,Strafford County,33,017,284,209–305
Chlamydia,2021,New Hampshire,Sullivan County,33,019,188,1–208
Chlamydia,2021,New Jersey,Atlantic County,34,001,492,"490–3,468"
Chlamydia,2021,New Jersey,Bergen County,34,003,222,209–305
Chlamydia,2021,New Jersey,Burlington County,34,005,333,306–489
Chlamydia,2021,New Jersey,Camden County,34,007,628,"490–3,468"
Chlamydia,2021,New Jersey,Cape May County,34,009,259,209–305
Chlamydia,2021,New Jersey,Cumberland County,34,011,694,"490–3,468"
Chlamydia,2021,New Jersey,Essex County,34,013,658,"490–3,468"
Chlamydia,2021,New Jersey,Gloucester County,34,015,330,306–489
Chlamydia,2021,New Jersey,Hudson County,34,017,416,306–489
Chlamydia,2021,New Jersey,Hunterdon County,34,019,122,1–208
Chlamydia,2021,New Jersey,Mercer County,34,021,441,306–489
Chlamydia,2021,New Jersey,Middlesex County,34,023,289,209–305
Chlamydia,2021,New Jersey,Monmouth County,34,025,241,209–305
Chlamydia,2021,New Jersey,Morris County,34,027,176,1–208
Chlamydia,2021,New Jersey,Ocean County,34,029,173,1–208
Chlamydia,2021,New Jersey,Passaic County,34,031,492,"490–3,468"
Chlamydia,2021,New Jersey,Salem County,34,033,446,306–489
Chlamydia,2021,New Jersey,Somerset County,34,035,218,209–305
Chlamydia,2021,New Jersey,Sussex County,34,037,131,1–208
Chlamydia,2021,New Jersey,Union County,34,039,393,306–489
Chlamydia,2021,New Jersey,Warren County,34,041,247,209–305
Chlamydia,2021,New Mexico,Bernalillo County,35,001,689,"490–3,468"
Chlamydia,2021,New Mexico,Catron County,35,003,188,1–208
Chlamydia,2021,New Mexico,Chaves County,35,005,526,"490–3,468"
Chlamydia,2021,New Mexico,Cibola County,35,006,555,"490–3,468"
Chlamydia,2021,New Mexico,Colfax County,35,007,380,306–489
Chlamydia,2021,New Mexico,Curry County,35,009,781,"490–3,468"
Chlamydia,2021,New Mexico,De Baca County,35,011,536,"490–3,468"
Chlamydia,2021,New Mexico,Doña Ana County,35,013,660,"490–3,468"
Chlamydia,2021,New Mexico,Eddy County,35,015,473,306–489
Chlamydia,2021,New Mexico,Grant County,35,017,398,306–489
Chlamydia,2021,New Mexico,Guadalupe County,35,019,157,1–208
Chlamydia,2021,New Mexico,Harding County,35,021,0,0
Chlamydia,2021,New Mexico,Hidalgo County,35,023,393,306–489
Chlamydia,2021,New Mexico,Lea County,35,025,484,306–489
Chlamydia,2021,New Mexico,Lincoln County,35,027,215,209–305
Chlamydia,2021,New Mexico,Los Alamos County,35,028,181,1–208
Chlamydia,2021,New Mexico,Luna County,35,029,529,"490–3,468"
Chlamydia,2021,New Mexico,McKinley County,35,031,773,"490–3,468"
Chlamydia,2021,New Mexico,Mora County,35,033,334,306–489
Chlamydia,2021,New Mexico,Otero County,35,035,486,306–489
Chlamydia,2021,New Mexico,Quay County,35,037,508,"490–3,468"
Chlamydia,2021,New Mexico,Rio Arriba County,35,039,553,"490–3,468"
Chlamydia,2021,New Mexico,Roosevelt County,35,041,631,"490–3,468"
Chlamydia,2021,New Mexico,Sandoval County,35,043,448,306–489
Chlamydia,2021,New Mexico,San Juan County,35,045,781,"490–3,468"
Chlamydia,2021,New Mexico,San Miguel County,35,047,527,"490–3,468"
Chlamydia,2021,New Mexico,Santa Fe County,35,049,413,306–489
Chlamydia,2021,New Mexico,Sierra County,35,051,252,209–305
Chlamydia,2021,New Mexico,Socorro County,35,053,448,306–489
Chlamydia,2021,New Mexico,Taos County,35,055,373,306–489
Chlamydia,2021,New Mexico,Torrance County,35,057,320,306–489
Chlamydia,2021,New Mexico,Union County,35,059,243,209–305
Chlamydia,2021,New Mexico,Valencia County,35,061,560,"490–3,468"
Chlamydia,2021,New York,Albany County,36,001,444,306–489
Chlamydia,2021,New York,Allegany County,36,003,182,1–208
Chlamydia,2021,New York,Bronx County,36,005,"1,053","490–3,468"
Chlamydia,2021,New York,Broome County,36,007,380,306–489
Chlamydia,2021,New York,Cattaraugus County,36,009,246,209–305
Chlamydia,2021,New York,Cayuga County,36,011,270,209–305
Chlamydia,2021,New York,Chautauqua County,36,013,341,306–489
Chlamydia,2021,New York,Chemung County,36,015,390,306–489
Chlamydia,2021,New York,Chenango County,36,017,239,209–305
Chlamydia,2021,New York,Clinton County,36,019,214,209–305
Chlamydia,2021,New York,Columbia County,36,021,207,1–208
Chlamydia,2021,New York,Cortland County,36,023,324,306–489
Chlamydia,2021,New York,Delaware County,36,025,180,1–208
Chlamydia,2021,New York,Dutchess County,36,027,298,209–305
Chlamydia,2021,New York,Erie County,36,029,475,306–489
Chlamydia,2021,New York,Essex County,36,031,140,1–208
Chlamydia,2021,New York,Franklin County,36,033,152,1–208
Chlamydia,2021,New York,Fulton County,36,035,282,209–305
Chlamydia,2021,New York,Genesee County,36,037,264,209–305
Chlamydia,2021,New York,Greene County,36,039,190,1–208
Chlamydia,2021,New York,Hamilton County,36,041,20,1–208
Chlamydia,2021,New York,Herkimer County,36,043,217,209–305
Chlamydia,2021,New York,Jefferson County,36,045,614,"490–3,468"
Chlamydia,2021,New York,Kings County,36,047,720,"490–3,468"
Chlamydia,2021,New York,Lewis County,36,049,117,1–208
Chlamydia,2021,New York,Livingston County,36,051,161,1–208
Chlamydia,2021,New York,Madison County,36,053,174,1–208
Chlamydia,2021,New York,Monroe County,36,055,608,"490–3,468"
Chlamydia,2021,New York,Montgomery County,36,057,268,209–305
Chlamydia,2021,New York,Nassau County,36,059,323,306–489
Chlamydia,2021,New York,New York County,36,061,871,"490–3,468"
Chlamydia,2021,New York,Niagara County,36,063,359,306–489
Chlamydia,2021,New York,Oneida County,36,065,358,306–489
Chlamydia,2021,New York,Onondaga County,36,067,482,306–489
Chlamydia,2021,New York,Ontario County,36,069,244,209–305
Chlamydia,2021,New York,Orange County,36,071,354,306–489
Chlamydia,2021,New York,Orleans County,36,073,209,209–305
Chlamydia,2021,New York,Oswego County,36,075,254,209–305
Chlamydia,2021,New York,Otsego County,36,077,227,209–305
Chlamydia,2021,New York,Putnam County,36,079,178,1–208
Chlamydia,2021,New York,Queens County,36,081,544,"490–3,468"
Chlamydia,2021,New York,Rensselaer County,36,083,300,209–305
Chlamydia,2021,New York,Richmond County,36,085,303,209–305
Chlamydia,2021,New York,Rockland County,36,087,296,209–305
Chlamydia,2021,New York,St. Lawrence County,36,089,250,209–305
Chlamydia,2021,New York,Saratoga County,36,091,164,1–208
Chlamydia,2021,New York,Schenectady County,36,093,467,306–489
Chlamydia,2021,New York,Schoharie County,36,095,164,1–208
Chlamydia,2021,New York,Schuyler County,36,097,208,1–208
Chlamydia,2021,New York,Seneca County,36,099,190,1–208
Chlamydia,2021,New York,Steuben County,36,101,168,1–208
Chlamydia,2021,New York,Suffolk County,36,103,322,306–489
Chlamydia,2021,New York,Sullivan County,36,105,247,209–305
Chlamydia,2021,New York,Tioga County,36,107,190,1–208
Chlamydia,2021,New York,Tompkins County,36,109,320,306–489
Chlamydia,2021,New York,Ulster County,36,111,210,209–305
Chlamydia,2021,New York,Warren County,36,113,175,1–208
Chlamydia,2021,New York,Washington County,36,115,148,1–208
Chlamydia,2021,New York,Wayne County,36,117,306,306–489
Chlamydia,2021,New York,Westchester County,36,119,353,306–489
Chlamydia,2021,New York,Wyoming County,36,121,165,1–208
Chlamydia,2021,New York,Yates County,36,123,142,1–208
Chlamydia,2021,North Carolina,Alamance County,37,001,572,"490–3,468"
Chlamydia,2021,North Carolina,Alexander County,37,003,175,1–208
Chlamydia,2021,North Carolina,Alleghany County,37,005,109,1–208
Chlamydia,2021,North Carolina,Anson County,37,007,938,"490–3,468"
Chlamydia,2021,North Carolina,Ashe County,37,009,168,1–208
Chlamydia,2021,North Carolina,Avery County,37,011,140,1–208
Chlamydia,2021,North Carolina,Beaufort County,37,013,650,"490–3,468"
Chlamydia,2021,North Carolina,Bertie County,37,015,771,"490–3,468"
Chlamydia,2021,North Carolina,Bladen County,37,017,562,"490–3,468"
Chlamydia,2021,North Carolina,Brunswick County,37,019,268,209–305
Chlamydia,2021,North Carolina,Buncombe County,37,021,367,306–489
Chlamydia,2021,North Carolina,Burke County,37,023,314,306–489
Chlamydia,2021,North Carolina,Cabarrus County,37,025,546,"490–3,468"
Chlamydia,2021,North Carolina,Caldwell County,37,027,326,306–489
Chlamydia,2021,North Carolina,Camden County,37,029,277,209–305
Chlamydia,2021,North Carolina,Carteret County,37,031,223,209–305
Chlamydia,2021,North Carolina,Caswell County,37,033,396,306–489
Chlamydia,2021,North Carolina,Catawba County,37,035,383,306–489
Chlamydia,2021,North Carolina,Chatham County,37,037,270,209–305
Chlamydia,2021,North Carolina,Cherokee County,37,039,178,1–208
Chlamydia,2021,North Carolina,Chowan County,37,041,656,"490–3,468"
Chlamydia,2021,North Carolina,Clay County,37,043,106,1–208
Chlamydia,2021,North Carolina,Cleveland County,37,045,714,"490–3,468"
Chlamydia,2021,North Carolina,Columbus County,37,047,653,"490–3,468"
Chlamydia,2021,North Carolina,Craven County,37,049,502,"490–3,468"
Chlamydia,2021,North Carolina,Cumberland County,37,051,"1,260","490–3,468"
Chlamydia,2021,North Carolina,Currituck County,37,053,185,1–208
Chlamydia,2021,North Carolina,Dare County,37,055,169,1–208
Chlamydia,2021,North Carolina,Davidson County,37,057,442,306–489
Chlamydia,2021,North Carolina,Davie County,37,059,301,209–305
Chlamydia,2021,North Carolina,Duplin County,37,061,674,"490–3,468"
Chlamydia,2021,North Carolina,Durham County,37,063,735,"490–3,468"
Chlamydia,2021,North Carolina,Edgecombe County,37,065,"1,230","490–3,468"
Chlamydia,2021,North Carolina,Forsyth County,37,067,745,"490–3,468"
Chlamydia,2021,North Carolina,Franklin County,37,069,425,306–489
Chlamydia,2021,North Carolina,Gaston County,37,071,642,"490–3,468"
Chlamydia,2021,North Carolina,Gates County,37,073,328,306–489
Chlamydia,2021,North Carolina,Graham County,37,075,112,1–208
Chlamydia,2021,North Carolina,Granville County,37,077,540,"490–3,468"
Chlamydia,2021,North Carolina,Greene County,37,079,602,"490–3,468"
Chlamydia,2021,North Carolina,Guilford County,37,081,778,"490–3,468"
Chlamydia,2021,North Carolina,Halifax County,37,083,928,"490–3,468"
Chlamydia,2021,North Carolina,Harnett County,37,085,577,"490–3,468"
Chlamydia,2021,North Carolina,Haywood County,37,087,208,1–208
Chlamydia,2021,North Carolina,Henderson County,37,089,232,209–305
Chlamydia,2021,North Carolina,Hertford County,37,091,874,"490–3,468"
Chlamydia,2021,North Carolina,Hoke County,37,093,894,"490–3,468"
Chlamydia,2021,North Carolina,Hyde County,37,095,244,209–305
Chlamydia,2021,North Carolina,Iredell County,37,097,382,306–489
Chlamydia,2021,North Carolina,Jackson County,37,099,498,"490–3,468"
Chlamydia,2021,North Carolina,Johnston County,37,101,408,306–489
Chlamydia,2021,North Carolina,Jones County,37,103,648,"490–3,468"
Chlamydia,2021,North Carolina,Lee County,37,105,483,306–489
Chlamydia,2021,North Carolina,Lenoir County,37,107,927,"490–3,468"
Chlamydia,2021,North Carolina,Lincoln County,37,109,325,306–489
Chlamydia,2021,North Carolina,McDowell County,37,111,262,209–305
Chlamydia,2021,North Carolina,Macon County,37,113,224,209–305
Chlamydia,2021,North Carolina,Madison County,37,115,219,209–305
Chlamydia,2021,North Carolina,Martin County,37,117,703,"490–3,468"
Chlamydia,2021,North Carolina,Mecklenburg County,37,119,855,"490–3,468"
Chlamydia,2021,North Carolina,Mitchell County,37,121,134,1–208
Chlamydia,2021,North Carolina,Montgomery County,37,123,496,"490–3,468"
Chlamydia,2021,North Carolina,Moore County,37,125,383,306–489
Chlamydia,2021,North Carolina,Nash County,37,127,741,"490–3,468"
Chlamydia,2021,North Carolina,New Hanover County,37,129,500,"490–3,468"
Chlamydia,2021,North Carolina,Northampton County,37,131,852,"490–3,468"
Chlamydia,2021,North Carolina,Onslow County,37,133,877,"490–3,468"
Chlamydia,2021,North Carolina,Orange County,37,135,483,306–489
Chlamydia,2021,North Carolina,Pamlico County,37,137,316,306–489
Chlamydia,2021,North Carolina,Pasquotank County,37,139,625,"490–3,468"
Chlamydia,2021,North Carolina,Pender County,37,141,266,209–305
Chlamydia,2021,North Carolina,Perquimans County,37,143,419,306–489
Chlamydia,2021,North Carolina,Person County,37,145,662,"490–3,468"
Chlamydia,2021,North Carolina,Pitt County,37,147,"1,074","490–3,468"
Chlamydia,2021,North Carolina,Polk County,37,149,168,1–208
Chlamydia,2021,North Carolina,Randolph County,37,151,376,306–489
Chlamydia,2021,North Carolina,Richmond County,37,153,925,"490–3,468"
Chlamydia,2021,North Carolina,Robeson County,37,155,"1,088","490–3,468"
Chlamydia,2021,North Carolina,Rockingham County,37,157,423,306–489
Chlamydia,2021,North Carolina,Rowan County,37,159,502,"490–3,468"
Chlamydia,2021,North Carolina,Rutherford County,37,161,437,306–489
Chlamydia,2021,North Carolina,Sampson County,37,163,544,"490–3,468"
Chlamydia,2021,North Carolina,Scotland County,37,165,932,"490–3,468"
Chlamydia,2021,North Carolina,Stanly County,37,167,481,306–489
Chlamydia,2021,North Carolina,Stokes County,37,169,224,209–305
Chlamydia,2021,North Carolina,Surry County,37,171,256,209–305
Chlamydia,2021,North Carolina,Swain County,37,173,531,"490–3,468"
Chlamydia,2021,North Carolina,Transylvania County,37,175,211,209–305
Chlamydia,2021,North Carolina,Tyrrell County,37,177,369,306–489
Chlamydia,2021,North Carolina,Union County,37,179,396,306–489
Chlamydia,2021,North Carolina,Vance County,37,181,"1,000","490–3,468"
Chlamydia,2021,North Carolina,Wake County,37,183,500,"490–3,468"
Chlamydia,2021,North Carolina,Warren County,37,185,592,"490–3,468"
Chlamydia,2021,North Carolina,Washington County,37,187,835,"490–3,468"
Chlamydia,2021,North Carolina,Watauga County,37,189,422,306–489
Chlamydia,2021,North Carolina,Wayne County,37,191,830,"490–3,468"
Chlamydia,2021,North Carolina,Wilkes County,37,193,280,209–305
Chlamydia,2021,North Carolina,Wilson County,37,195,"1,128","490–3,468"
Chlamydia,2021,North Carolina,Yadkin County,37,197,250,209–305
Chlamydia,2021,North Carolina,Yancey County,37,199,181,1–208
Chlamydia,2021,North Dakota,Adams County,38,001,231,209–305
Chlamydia,2021,North Dakota,Barnes County,38,003,296,209–305
Chlamydia,2021,North Dakota,Benson County,38,005,"2,186","490–3,468"
Chlamydia,2021,North Dakota,Billings County,38,007,209,209–305
Chlamydia,2021,North Dakota,Bottineau County,38,009,391,306–489
Chlamydia,2021,North Dakota,Bowman County,38,011,34,1–208
Chlamydia,2021,North Dakota,Burke County,38,013,93,1–208
Chlamydia,2021,North Dakota,Burleigh County,38,015,511,"490–3,468"
Chlamydia,2021,North Dakota,Cass County,38,017,611,"490–3,468"
Chlamydia,2021,North Dakota,Cavalier County,38,019,82,1–208
Chlamydia,2021,North Dakota,Dickey County,38,021,82,1–208
Chlamydia,2021,North Dakota,Divide County,38,023,183,1–208
Chlamydia,2021,North Dakota,Dunn County,38,025,248,209–305
Chlamydia,2021,North Dakota,Eddy County,38,027,128,1–208
Chlamydia,2021,North Dakota,Emmons County,38,029,61,1–208
Chlamydia,2021,North Dakota,Foster County,38,031,149,1–208
Chlamydia,2021,North Dakota,Golden Valley County,38,033,565,"490–3,468"
Chlamydia,2021,North Dakota,Grand Forks County,38,035,677,"490–3,468"
Chlamydia,2021,North Dakota,Grant County,38,037,172,1–208
Chlamydia,2021,North Dakota,Griggs County,38,039,88,1–208
Chlamydia,2021,North Dakota,Hettinger County,38,041,741,"490–3,468"
Chlamydia,2021,North Dakota,Kidder County,38,043,84,1–208
Chlamydia,2021,North Dakota,LaMoure County,38,045,98,1–208
Chlamydia,2021,North Dakota,Logan County,38,047,106,1–208
Chlamydia,2021,North Dakota,McHenry County,38,049,133,1–208
Chlamydia,2021,North Dakota,McIntosh County,38,051,199,1–208
Chlamydia,2021,North Dakota,McKenzie County,38,053,333,306–489
Chlamydia,2021,North Dakota,McLean County,38,055,204,1–208
Chlamydia,2021,North Dakota,Mercer County,38,057,120,1–208
Chlamydia,2021,North Dakota,Morton County,38,059,330,306–489
